cont_id,cnt_outside_other,cnt_other_house,cnt_worship,cnt_supermarket,cnt_shop,cnt_gender_all,frequency_multi_all
103872020,NA,NA,NA,NA,NA,NA,NA
103872021,NA,NA,NA,NA,NA,NA,NA
103872022,NA,NA,NA,NA,NA,NA,NA
103872023,NA,NA,NA,NA,NA,NA,NA
103872024,NA,NA,NA,NA,NA,NA,NA
103873003,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103873004,FALSE,FALSE,FALSE,TRUE,FALSE,female,3-7 days
103873005,NA,NA,NA,NA,NA,NA,NA
103874002,FALSE,TRUE,FALSE,TRUE,FALSE,male,1-2 days
103874003,FALSE,FALSE,FALSE,TRUE,FALSE,NA,never met
103874004,FALSE,TRUE,FALSE,FALSE,FALSE,female,2-3 weeks
103874005,FALSE,TRUE,FALSE,FALSE,FALSE,male,2-3 weeks
103874006,FALSE,TRUE,FALSE,FALSE,FALSE,male,occasional
103874007,FALSE,TRUE,FALSE,FALSE,FALSE,female,occasional
103874008,FALSE,TRUE,FALSE,FALSE,FALSE,female,2-3 weeks
103874009,FALSE,TRUE,FALSE,FALSE,FALSE,male,2-3 weeks
103874010,FALSE,TRUE,FALSE,FALSE,FALSE,male,2-3 weeks
103874011,FALSE,TRUE,FALSE,FALSE,FALSE,NA,occasional
103875001,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
103876002,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met
103876003,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103876004,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103876005,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103876006,TRUE,TRUE,FALSE,FALSE,FALSE,female,3-7 days
103876007,TRUE,TRUE,FALSE,FALSE,FALSE,male,3-7 days
103876008,TRUE,TRUE,FALSE,FALSE,FALSE,male,3-7 days
103876009,FALSE,TRUE,FALSE,FALSE,FALSE,female,occasional
103876010,FALSE,TRUE,FALSE,FALSE,FALSE,female,occasional
103876011,FALSE,FALSE,FALSE,FALSE,TRUE,female,never met
103876012,FALSE,FALSE,FALSE,FALSE,FALSE,female,occasional
103877015,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103877016,FALSE,FALSE,FALSE,FALSE,FALSE,NA,never met
103877017,FALSE,FALSE,FALSE,FALSE,FALSE,male,1 month
103877018,NA,NA,NA,NA,NA,NA,NA
103877019,NA,NA,NA,NA,NA,NA,NA
103877020,NA,NA,NA,NA,NA,NA,NA
103877021,NA,NA,NA,NA,NA,NA,NA
103877022,NA,NA,NA,NA,NA,NA,NA
103877023,NA,NA,NA,NA,NA,NA,NA
103877024,NA,NA,NA,NA,NA,NA,NA
103877025,NA,NA,NA,NA,NA,NA,NA
103877026,NA,NA,NA,NA,NA,NA,NA
103877027,NA,NA,NA,NA,NA,NA,NA
103877028,NA,NA,NA,NA,NA,NA,NA
103877029,NA,NA,NA,NA,NA,NA,NA
103877030,NA,NA,NA,NA,NA,NA,NA
103877031,NA,NA,NA,NA,NA,NA,NA
103877032,NA,NA,NA,NA,NA,NA,NA
103877033,NA,NA,NA,NA,NA,NA,NA
103877034,NA,NA,NA,NA,NA,NA,NA
103877035,NA,NA,NA,NA,NA,NA,NA
103877036,NA,NA,NA,NA,NA,NA,NA
103877037,NA,NA,NA,NA,NA,NA,NA
103879013,FALSE,FALSE,FALSE,TRUE,FALSE,male,1-2 days
103881007,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103881008,FALSE,FALSE,FALSE,FALSE,FALSE,male,occasional
103881009,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103881010,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103881011,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103882005,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met
103882006,FALSE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks
103882007,FALSE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks
103882008,FALSE,TRUE,FALSE,FALSE,FALSE,female,3-7 days
103883008,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103883009,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103883010,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103883011,FALSE,FALSE,FALSE,FALSE,TRUE,male,occasional
103884010,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103884011,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103884012,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103884013,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103884014,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
103884015,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103884016,NA,NA,NA,NA,NA,NA,NA
103884017,NA,NA,NA,NA,NA,NA,NA
103884018,NA,NA,NA,NA,NA,NA,NA
103884019,NA,NA,NA,NA,NA,NA,NA
103884020,NA,NA,NA,NA,NA,NA,NA
103885009,TRUE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103885010,FALSE,FALSE,FALSE,FALSE,FALSE,female,never met
103885011,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103885012,TRUE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
103885013,TRUE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
103885014,FALSE,FALSE,FALSE,TRUE,FALSE,female,2-3 weeks
103888002,FALSE,FALSE,FALSE,TRUE,FALSE,male,1-2 days
103889004,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103889005,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
103889006,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
103889007,NA,NA,NA,NA,NA,NA,NA
103889008,NA,NA,NA,NA,NA,NA,NA
103889009,NA,NA,NA,NA,NA,NA,NA
103890003,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103891002,TRUE,FALSE,FALSE,TRUE,FALSE,female,1-2 days
103891003,FALSE,FALSE,FALSE,TRUE,FALSE,female,never met
103891004,TRUE,FALSE,FALSE,FALSE,FALSE,male,never met
103891005,FALSE,FALSE,FALSE,FALSE,FALSE,female,never met
103892003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103892004,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met
103892005,FALSE,FALSE,FALSE,FALSE,TRUE,male,never met
103892006,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
103892007,FALSE,FALSE,FALSE,FALSE,TRUE,female,never met
103892008,TRUE,FALSE,FALSE,FALSE,FALSE,NA,never met
103893029,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103893030,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103893031,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
103893032,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103893033,NA,NA,NA,NA,NA,NA,NA
103893034,NA,NA,NA,NA,NA,NA,NA
103893035,NA,NA,NA,NA,NA,NA,NA
103893036,NA,NA,NA,NA,NA,NA,NA
103893037,NA,NA,NA,NA,NA,NA,NA
103893038,NA,NA,NA,NA,NA,NA,NA
103893039,NA,NA,NA,NA,NA,NA,NA
103893040,NA,NA,NA,NA,NA,NA,NA
103893041,NA,NA,NA,NA,NA,NA,NA
103893042,NA,NA,NA,NA,NA,NA,NA
103893043,NA,NA,NA,NA,NA,NA,NA
103893044,NA,NA,NA,NA,NA,NA,NA
103893045,NA,NA,NA,NA,NA,NA,NA
103893046,NA,NA,NA,NA,NA,NA,NA
103893047,NA,NA,NA,NA,NA,NA,NA
103893048,NA,NA,NA,NA,NA,NA,NA
103893049,NA,NA,NA,NA,NA,NA,NA
103894003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103894004,FALSE,FALSE,FALSE,FALSE,FALSE,male,occasional
103895004,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103895005,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103895006,TRUE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks
103896002,FALSE,FALSE,FALSE,FALSE,TRUE,female,1-2 days
103897004,TRUE,FALSE,FALSE,TRUE,TRUE,female,1-2 days
103897005,TRUE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks
103897006,TRUE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks
103897007,TRUE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks
103897008,TRUE,FALSE,FALSE,FALSE,FALSE,female,occasional
103897009,NA,NA,NA,NA,NA,NA,NA
103897010,NA,NA,NA,NA,NA,NA,NA
103898011,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103900008,FALSE,FALSE,FALSE,TRUE,FALSE,male,1-2 days
103900009,FALSE,FALSE,FALSE,TRUE,FALSE,male,2-3 weeks
103901009,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103902002,TRUE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks
103902003,FALSE,FALSE,FALSE,FALSE,FALSE,female,occasional
103902004,FALSE,FALSE,FALSE,FALSE,FALSE,female,occasional
103902005,FALSE,FALSE,FALSE,FALSE,FALSE,male,occasional
103903029,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103903030,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103903031,NA,NA,NA,NA,NA,NA,NA
103903032,NA,NA,NA,NA,NA,NA,NA
103903033,NA,NA,NA,NA,NA,NA,NA
103903034,NA,NA,NA,NA,NA,NA,NA
103903035,NA,NA,NA,NA,NA,NA,NA
103903036,NA,NA,NA,NA,NA,NA,NA
103903037,NA,NA,NA,NA,NA,NA,NA
103903038,NA,NA,NA,NA,NA,NA,NA
103903039,NA,NA,NA,NA,NA,NA,NA
103903040,NA,NA,NA,NA,NA,NA,NA
103903041,NA,NA,NA,NA,NA,NA,NA
103903042,NA,NA,NA,NA,NA,NA,NA
103903043,NA,NA,NA,NA,NA,NA,NA
103903044,NA,NA,NA,NA,NA,NA,NA
103903045,NA,NA,NA,NA,NA,NA,NA
103903046,NA,NA,NA,NA,NA,NA,NA
103903047,NA,NA,NA,NA,NA,NA,NA
103903048,NA,NA,NA,NA,NA,NA,NA
103903049,NA,NA,NA,NA,NA,NA,NA
103903050,NA,NA,NA,NA,NA,NA,NA
103903051,NA,NA,NA,NA,NA,NA,NA
103903052,NA,NA,NA,NA,NA,NA,NA
103903053,NA,NA,NA,NA,NA,NA,NA
103903054,NA,NA,NA,NA,NA,NA,NA
103903055,NA,NA,NA,NA,NA,NA,NA
103903056,NA,NA,NA,NA,NA,NA,NA
103903057,NA,NA,NA,NA,NA,NA,NA
103903058,NA,NA,NA,NA,NA,NA,NA
103903059,NA,NA,NA,NA,NA,NA,NA
103903060,NA,NA,NA,NA,NA,NA,NA
103903061,NA,NA,NA,NA,NA,NA,NA
103903062,NA,NA,NA,NA,NA,NA,NA
103903063,NA,NA,NA,NA,NA,NA,NA
